rootid,store,name,categories,description,is_active,is_anchor,display_mode,include_in_menu,part_finders,category_products
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3030n","9629A002,9629A002AART,9630A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3035","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3035n","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3045","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3045n","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3100","8640A002,8641A002,8642A002,8643A002,8644A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3100c","8640A002,8641A002,8642A002,8643A002,8644A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3100cn","8640A002,8641A002,8642A002,8643A002,8644A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3170c","8640A002,8641A002,8642A002,8643A002,8644A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3170ci","8640A002,8641A002,8642A002,8643A002,8644A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3180c","8640A002,8641A002,8642A002,8643A002,8644A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3180ci","8640A002,8641A002,8642A002,8643A002,8644A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3225","9629A002,9629A002AART,9630A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3225n","9629A002,9629A002AART,9630A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3230","9629A002,9629A002AART,9630A003"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3235","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3235i","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3235n","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3245","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3245i","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3245n","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3250","003R97027,C4182X,C4182XC,C4182XRT,C4791A,EP-72"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3300","6647A002,6647A002AART,6648A003,6648A003AA"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3300e","6647A002,6647A002AART,6648A003,6648A003AA"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3300en","6647A002,6647A002AART,6648A003,6648A003AA"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3300i","6647A002,6647A002AART,6648A003,6648A003AA"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3320i","6647A002,6647A002AART,6648A003,6648A003AA"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3320n","6647A002,6647A002AART,6648A003,6648A003AA"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3500","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3530","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir3570","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4025",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4025i",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4035",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4035i",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4225",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4225i",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4235",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4235i",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4500","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4570","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4570e","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4570f","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4570ne","6707A001,9630A003,9634A002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir4600n",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5000",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5000e",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5000en",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5000i",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5000v",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5020",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5020i",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5050",1872B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5055",1872B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5055n",1872B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5065",1872B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5065n",1872B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5070","0279B002,6707A001"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5075",1872B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5075n",1872B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5570","0279B002,6707A001"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5800","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5800c","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5800cn","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5870c","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5870ci","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5880c","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir5880ci","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6000",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6000i",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6020",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6020i",4234A002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6055",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6055i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6363","0279B002,6707A001"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6500","0279B002,6707A001"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6555i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6565i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6570e","0279B002,6707A001"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6570ne","0279B002,6707A001"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6575i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6800","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6800c","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6800cn","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6870c","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6870ci","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6880c","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir6880ci","2448B002,2449B002,2450B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir7000",0387B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir7086",0387B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir7095",0387B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir7095printer",0387B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir7105",0387B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir8095",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir8105",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon irir90b","3000101,IR91B"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance4025",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance4025i",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance4035",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance4035i",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance4225",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance4225i",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance4235",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance4235i",4792B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6000",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6055",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6055i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6065",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6065i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6075",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6075i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6200",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6255",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6255i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6265i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6275",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6275i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6555i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6565i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance6575i",3766B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8000",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8085",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8095",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8105",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8200",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8205",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8205pro",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8285",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8285pro",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8295",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8295pro",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8505i",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8585i",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvance8595i",3764B002
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2000","3782B002AA,3783B002,3784B002AA,3785B002AA,3786B003BA,3787B003BA,3788B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2000series","3782B002RT,3783B002RT,3784B002RT,3785B002RT"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2020i","3782B002,3782B002AA,3782B002RT,3783B002,3783B002RT,3784B002,3784B002AA,3784B002RT,3785B002,3785B002AA,3785B002RT,3786B003,3786B003BA,3787B003,3787B003BA,3788B003,3789B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2020l","3782B002,3782B002AA,3782B002RT,3783B002,3783B002RT,3784B002,3784B002AA,3784B002RT,3785B002,3785B002AA,3785B002RT,3786B003,3786B003BA,3787B003,3787B003BA,3788B003,3789B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2025i","3782B002,3782B002AA,3782B002RT,3783B002,3783B002RT,3784B002,3784B002AA,3784B002RT,3785B002,3785B002AA,3785B002RT,3786B003,3786B003BA,3787B003,3787B003BA,3788B003,3789B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2030i","3782B002,3782B002AA,3782B002RT,3783B002,3783B002RT,3784B002,3784B002AA,3784B002RT,3785B002,3785B002AA,3785B002RT,3786B003,3786B003BA,3787B003,3787B003BA,3788B003,3789B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2030l","3782B002,3782B002AA,3782B002RT,3783B002,3783B002RT,3784B002,3784B002AA,3784B002RT,3785B002,3785B002AA,3785B002RT,3786B003,3786B003BA,3787B003,3787B003BA,3788B003,3789B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2030li","3782B002,3782B002AA,3782B002RT,3783B002,3783B002RT,3784B002,3784B002AA,3784B002RT,3785B002,3785B002AA,3785B002RT,3786B003,3786B003BA,3787B003,3787B003BA,3788B003,3789B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2030series","3782B002RT,3783B002RT,3784B002RT,3785B002RT"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2200","3782B002AA,3783B002,3784B002AA,3785B002AA,3786B003BA,3787B003BA,3788B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2200series","3782B002RT,3783B002RT,3784B002RT,3785B002RT"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2220l","3782B002,3782B002AA,3782B002RT,3783B002,3783B002RT,3784B002,3784B002AA,3784B002RT,3785B002,3785B002AA,3785B002RT,3786B003,3786B003BA,3787B003,3787B003BA,3788B003,3789B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2225i","3782B002,3782B002AA,3782B002RT,3783B002,3783B002RT,3784B002,3784B002AA,3784B002RT,3785B002,3785B002AA,3785B002RT,3786B003,3786B003BA,3787B003,3787B003BA,3788B003,3789B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec2230i","3782B002,3782B002AA,3782B002RT,3783B002,3783B002RT,3784B002,3784B002AA,3784B002RT,3785B002,3785B002AA,3785B002RT,3786B003,3786B003BA,3787B003,3787B003BA,3788B003,3789B003,3789B003BA,FM3-8137-000"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec250i","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec250if","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec255i","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec255if","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec350","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec350i","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec350if","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec350p","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec351if","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec355i","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec355ifc","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec355p","8516B002,8517B002,8518B002,8519B002"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec5030","2778B003,2778B003BA,2779B003,2779B003BA,2790B002,2790B002AB,2790B002RT,2794B002,2794B002AB,2794B002RT,2798B002,2798B002AB,2798B002RT,2802B002,2802B002AB,2802B002RT,FM4-8400-010"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec5030i","2778B003,2778B003BA,2779B003,2779B003BA,2790B002,2790B002AB,2790B002RT,2794B002,2794B002AB,2794B002RT,2798B002,2798B002AB,2798B002RT,2802B002,2802B002AB,2802B002RT,FM4-8400-010"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec5035","2778B003,2778B003BA,2779B003,2779B003BA,2790B002,2790B002AB,2790B002RT,2794B002,2794B002AB,2794B002RT,2798B002,2798B002AB,2798B002RT,2802B002,2802B002AB,2802B002RT,FM4-8400-010"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec5035i","2778B003,2778B003BA,2779B003,2779B003BA,2790B002,2790B002AB,2790B002RT,2794B002,2794B002AB,2794B002RT,2798B002,2798B002AB,2798B002RT,2802B002,2802B002AB,2802B002RT,FM4-8400-010"
3,default,"Canon IR ","Canon/Canon IR/Canon IR ","Canon IR ",1,1,PRODUCTS,0,"canon iriradvancec5045","2776B003,2776B003BA,2777B003,2789B002AA,2793B002AA,2797B002AA,2801B002AA,FM4-8400-010"
